武汉移动,#genre#
CINEMAX,http://123.51.230.64:18559/http/192.168.1.9:8081/hls/65/807/ch18.m3u8
CINEMAX,http://epg.iptveros.com:80/play/live.php?mac=00:1a:79:4c:83:c2&extension=ts&stream=941659.m3u8
CINEMAX,http://218.32.47.179:18559/.m3u8
刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
周润发影院,http://117.148.179.134/PLTV/88888888/224/3221231709/index.m3u8#http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古天乐影院,http://117.148.179.134/PLTV/88888888/224/3221231645/index.m3u8
张国荣影院,http://117.148.179.134/PLTV/88888888/224/3221231790/index.m3u8
周星驰影院,http://117.148.179.134/PLTV/88888888/224/3221231562/index.m3u8
周星驰影院,http://api2.52tb.xyz/info?id=1036&token=20230218zdxlqr
周星驰影院,http://1.14.62.198:35455/douyu/122402
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
周末影院,http://zzy789.xyz/douyu1.php?id=3637765
云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
好莱坞影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
IPTV高清院线,http://home.111818.xyz:8888/udp/239.76.252.217:9000
IPTV高清院线,http://119.39.128.18:88/hls/34/index.m3u8
顶级欧美电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327
上海东方影视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001016/index.m3u8
上海东方影视,http://58.34.204.67:9901/tsfile/live/1016_1.m3u8
华语院线片,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_114_600_t10/c51_lb_114_600_t10.m3u8
贝爷MAX厅,http://epg.112114.xyz/douyu/4332?$1920x1080
国产影片,http://epg.112114.xyz/douyu/5423?$3M1536x864
喜剧经典,http://epg.112114.xyz/douyu/9650887?$1920x1080
MCE我的歐洲電影,http://www.336699.live:1935/blocksix/4gtv-live157.stream/chunklist.m3u8
欢笑剧场,http://159.75.85.63:5681/sxg.php?id=hxjc-4k_8000
欢笑剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
城市剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221227018/86441003.smil
军旅剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226995/86441107.smil
古装剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221227020/86441115.smil
喜剧影院,rtsp://115.153.245.70/PLTV/88888888/224/3221226997/86441126.smil
动作影院,rtsp://115.153.245.70/PLTV/88888888/224/3221226999/86441130.smil
家庭影院,rtsp://115.153.245.70/PLTV/88888888/224/3221227022/86441136.smil
音乐现场,rtsp://115.153.245.70/PLTV/88888888/224/3221227001/86441055.smil
武侠剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221227003/86441017.smil
收视指南,rtsp://115.153.245.70/PLTV/88888888/224/3221226987/86440886.smil

漫威电影,#genre#
蚁人2黄蜂女现身,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E8%9A%81%E4%BA%BA2.%E9%BB%84%E8%9C%82%E5%A5%B3%E7%8E%B0%E8%BA%AB.Ant.Man.and.the.Wasp.2018.mp4
超凡蜘蛛侠2,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E8%B6%85%E5%87%A1%E8%9C%98%E8%9B%9B%E4%BE%A02.The.Amazing.Spider-Man.2.2014.mp4
钢铁侠,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E9%92%A2%E9%93%81%E4%BE%A03.Iron.Man.3.2013.mkv
雷神3.诸神黄昏,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E9%9B%B7%E7%A5%9E3.%E8%AF%B8%E7%A5%9E%E9%BB%84%E6%98%8F.Thor.Ragnarok.2017.mp4
复仇者联盟,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E5%A4%8D%E4%BB%87%E8%80%85%E8%81%94%E7%9B%9F.The.Avengers.2012.mkv
美国队长,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E7%BE%8E%E5%9B%BD%E9%98%9F%E9%95%BF.Captain.America.The.First.Avenger.2011.mkv
复仇者联盟3.无限战争,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E5%A4%8D%E4%BB%87%E8%80%85%E8%81%94%E7%9B%9F3.%E6%97%A0%E9%99%90%E6%88%98%E4%BA%89.Avengers.Infinity.War.2018.mp4
钢铁侠,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E9%92%A2%E9%93%81%E4%BE%A0.Iron.Man.mkv
蜘蛛侠.英雄归来,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E8%9C%98%E8%9B%9B%E4%BE%A0.%E8%8B%B1%E9%9B%84%E5%BD%92%E6%9D%A5.Spider-Man.Homecoming.2017.mp4
复仇者联盟4.终局之战,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E5%A4%8D%E4%BB%87%E8%80%85%E8%81%94%E7%9B%9F4.%E7%BB%88%E5%B1%80%E4%B9%8B%E6%88%98.Avengers.Endgame.2019.mp4
钢铁侠2,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E9%92%A2%E9%93%81%E4%BE%A02.Iron.Man.2.2010.mkv
雷神2,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E9%9B%B7%E7%A5%9E2.Thor.The.Dark.World.2013.mkv
复仇者联盟2.奥创纪元,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E5%A4%8D%E4%BB%87%E8%80%85%E8%81%94%E7%9B%9F2.%E5%A5%A5%E5%88%9B%E7%BA%AA%E5%85%83.Avengers.Age.of.Ultron.2015.mp4
美国队长2.寒冬战士,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E7%BE%8E%E5%9B%BD%E9%98%9F%E9%95%BF2.%E5%AF%92%E5%86%AC%E6%88%98%E5%A3%AB.Captain.America.The.Winter.Soldier.2014.mkv
美国队长3.内战,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E7%BE%8E%E5%9B%BD%E9%98%9F%E9%95%BF3.%E5%86%85%E6%88%98.Captain.America.Civil.War.2016.mp4
蜘蛛侠III,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E8%9C%98%E8%9B%9B%E4%BE%A0III.Spider-Man.III.mkv
蜘蛛侠.英雄远征,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E8%9C%98%E8%9B%9B%E4%BE%A0.%E8%8B%B1%E9%9B%84%E8%BF%9C%E5%BE%81.Spider.Man.Far.From.Home.2019.mp4
银河护卫队,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E9%93%B6%E6%B2%B3%E6%8A%A4%E5%8D%AB%E9%98%9F.Guardians.of.the.Galaxy.2014.mkv
蚁人,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E8%9A%81%E4%BA%BA.Ant-Man.2015.mp4
黑寡妇,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E9%BB%91%E5%AF%A1%E5%A6%87.Black.Widow.2021.HD.1080P.%E4%B8%AD%E8%8B%B1%E5%8F%8C%E5%AD%97.mkv
雷神,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E9%9B%B7%E7%A5%9E.Thor.2011.mkv
瞬息全宇宙,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E7%9E%AC%E6%81%AF%E5%85%A8%E5%AE%87%E5%AE%99.2022.1080p.%E4%B8%AD%E8%8B%B1%E5%AD%97%E5%B9%95.mp4
毒液2,https://pan.312752.cn/d/%E5%A4%A7%E7%89%87%E9%9B%86%E5%90%88%E4%BB%A5%E5%8F%8A%E6%BC%AB%E5%A8%81%E7%B3%BB%E5%88%97/%E6%AF%92%E6%B6%B22.mp4

星爷经典,#genre#
星爷随机播,https://www.goodiptv.club/huya/11342412
周星驰采访,https://www.goodiptv.club/huya/21136378
回魂夜,https://v3.dious.cc/20220401/y9ihZG1e/index.m3u8
功夫,https://hnzy.bfvvs.com/play/lej5zYdj/index.m3u8
功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
国产凌凌漆,https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
国产凌凌漆,https://jisu-xhzy.com/videos/202206/08/62a0fdd0b11cac3eba3b00e0/e260eg/index.m3u8
少林足球,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/19505/9e9796da-37f4-4912-b0b2-f41973b5c93e/SD/playlist.m3u8
少林足球,https://hnzy.bfvvs.com/play/5eVn19eE/index.m3u8
赌侠,https://jisu-xhzy.com/videos/202206/13/62a687c8fa448e30b17bb2fd/c3cb23/index.m3u8
赌侠2[上海滩赌圣],https://yszy.wappt.top/api/?key=MqMVjP7KWXKRkxSmiZQQh1z8CKY0jYgtkvSj1iLcBlpuy83PjwkyWoJlug4TG8a0tzR%2BPoDDLRb2rf7SO6Z%2BPKvUY3VCHOef8e8cDTq85s9wkWlgjlbrjJWA7S%2FVCkfK2TwA4%2FwQF8HrxGomPpuVDqimUAhT4j75xo%2B%2BeIO7je8%3D.m3u8
赌侠2[上海滩赌圣],https://jisu-xhzy.com/videos/202206/08/62a0d942751b443e33f43d47/4489ab/index.m3u8
赌圣,https://yszy.wappt.top/api/?key=RTihRX5ftXtNCJTyGi5zqQjxbVcdoz%2B6xb7VZeJ%2F9vE5o5hPt3Pbaui2I4uu68sqQ4p1r%2FbiUnVBVLExqLl8eb6ko%2BIXKnf1QuUFfKSOzyN9s6EbzJ%2BZx2jv4ZGv4O98XtpKCLeSdJFi6h6mK%2FjB2dFi6b%2Fs6uC5p1Fo1OhBnCA%3D.m3u8
赌圣,https://jisu-xhzy.com/videos/202209/02/6311e6a858dd415a822292f4/5dc2ea/index.m3u8
情圣,https://cache50.cdanan.xyz/jianghu/vipqiyi/695cb05bc5388a2e79baa3e4ca859e3b.m3u8
大话西游之宝盒,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/13442/2a6ca069-fd25-46cf-a732-a507c38bc501/SD/playlist.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/yb8qRLdv/index.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/Pdyr3ReQ/index.m3u8
大话西游之娶亲,https://vip.lz-cdn2.com/20220323/295_5da1424a/index.m3u8
大话西游之娶亲,https://jisu-xhzy.com/videos/202206/13/62a682b1a3799d319a021652/fbc119/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/DbDR3qel/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/Rb48MnbB/index.m3u8
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
九品芝麻官,https://jisu-xhzy.com/videos/202206/08/62a0fce94d69de3ed84a601e/e6460d/index.m3u8
九品芝麻官,https://jisu-xhzy.com/videos/202206/22/62b2f9bccc0dd930eda1e9bc/d1820f/index.m3u8
九品芝麻官,https://ukzy.ukubf4.com/20220407/CQI7owSE/index.m3u8
破坏之王,https://v4.cdtlas.com/20220517/bKU3OCbP/index.m3u8
破坏之王,https://jisu-xhzy.com/videos/202206/09/62a15fc1aa30e13ea172a27b/g0acc4/index.m3u8
百变星君,https://jisu-xhzy.com/videos/202206/09/62a14c26b11cac3eba3b01ba/f9g6e3/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/Pdy7yEaQ/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/yb8WDgav/index.m3u8
武状元苏乞儿,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/2244/8d14b20a-3ef9-4b71-aae7-b4548b9a5a06/SD/playlist.m3u8
武状元苏乞儿,https://hnzy.bfvvs.com/play/5eVJ0MeE/index.m3u8
武状元苏乞儿,https://v5.dious.cc/20220329/L61d2J07/index.m3u8
算死草,https://yszy.wappt.top/api/?key=XhkH5hg74GyFfE3qqr3IZ55aNKZLmImBKplCZqvR%2FSkEhQ2c0h5kf4G8k5QKoF2yXbEvMpfgLyxGAlWr3wYkA2pUyPe8k1F8FjK9GqtsQ3fNUV2qCdI70WXISMI9%2BBqh%2FGBB7iKscATQTG%2F1fvwNocrUfCkHi8DztY%2Blhww4GHc%3D.m3u8
算死草,https://m2.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/38061/8e12e114-dec1-4711-b536-aebf54251761/SD/playlist.m3u8
算死草,https://s2.fsvod1.com/20220308/4vSGG1Wr/index.m3u8
长江七号,https://yszy.wappt.top/api/?key=B4sTSI5sDc%2Bk3tBynFmy7m4o8zjbYLF6F8HKI6hyTPoVTz0L1PgFvQYElkgsRK1eNa3S6l4%2FcJW2kvTnVpVckCkfKUARAb5vTc7DoyZVj2mH0ny17Dx8P46qGc8pQTVc7R1s2YAmK0kouCHFojPZZ4x1FsoQnd20hdVV04OCV1c%3D.m3u8
长江七号,https://jisu-xhzy.com/videos/202206/13/62a6ad3a21a1ee30ec790bfe/529b76/index.m3u8
长江七号,https://hnzy.bfvvs.com/play/1aKrOKGe/index.m3u8
唐伯虎点秋香,https://v3.cdtlas.com/20211209/C4V6zooj/index.m3u8
唐伯虎点秋香,https://jisu-xhzy.com/videos/202206/08/62a100241e44603e920b1a93/c5gb9d/index.m3u8
唐伯虎点秋香,https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8
唐伯虎点秋香,https://v3.dious.cc/20220419/fgAtfUew/index.m3u8
逃学威龙,https://cdn.zoubuting.com/20220521/wR5EhxN3/index.m3u8
逃学威龙,https://jisu-xhzy.com/videos/202206/08/62a0ee40b11cac3eba3b0087/79c9e4/index.m3u8
逃学威龙,https://hnzy.bfvvs.com/play/YerYOWdO/index.m3u8
逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
逃学威龙2,https://jisu-xhzy.com/videos/202206/08/62a0ddfae5d9473e8bdf2371/b32b28/index.m3u8
逃学威龙2,https://hnzy.bfvvs.com/play/Rb49MkdB/index.m3u8
逃学威龙2,https://hnzy.bfvvs.com/play/PdymLgdQ/index.m3u8
逃学威龙3,https://cdn.zoubuting.com/20220521/fFsI8h3E/index.m3u8
逃学威龙3,https://jisu-xhzy.com/videos/202206/13/62a69fb777ee5b316ca15e31/4d4573/index.m3u8
逃学威龙3,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/3285/56078636-b0e7-491b-a09f-b1ee12ea2194/SD/playlist.m3u8
逃学威龙3,https://hnzy.bfvvs.com/play/5eVZ7zeE/index.m3u8
新精武门,https://v3.cdtlas.com/20220630/6q4VBXvv/index.m3u8
新精武门,https://yszy.wappt.top/api/?key=IHAK2Nxa4I314Rg6goV1sL8HdPpQlYwaYWxK23nntRm3%2BKcjmjKGMzcxitkFijqarE71Ci7e6LZUJUN%2FNyvMrNgBKQ2I96PjB7s8i5WK6ihXCr6y%2BOt0B5A0brKNYGlnlw2ezMrDvSiXPb5WK4EWT2KBVAFSkwTD%2Fl%2FG8mO%2FLVE%3D.m3u8
新精武门,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/16473/15ac76da-4ce8-4b20-b4af-e67d1cf1347e/SD/playlist.m3u8
食神,https://cdn.zoubuting.com/20220522/06EtJbxn/index.m3u8
食神,https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8
食神,https://hnzy.bfvvs.com/play/5eVNkveE/index.m3u8
鹿鼎记,https://cdn.dalv666.top/a3u8/89b7b344969f211a05c4ef9ff0d50e9c.m3u8
鹿鼎记,https://v3.dious.cc/20220329/ELzhdaDW/index.m3u8
鹿鼎记,https://hnzy.bfvvs.com/play/PdyrY6eQ/index.m3u8
鹿鼎记2之神龙教,https://cdn.zoubuting.com/20220521/NMUgIjm3/index.m3u8
鹿鼎记2之神龙教,https://hnzy.bfvvs.com/play/1aKvlxeQ/index.m3u8
鹿鼎记2之神龙教,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
整蛊专家,https://jisu-xhzy.com/videos/202208/27/6309e008d08a1e594295c96f/f51a5c/index.m3u8
整蛊专家,https://s1.zoubuting.com/20220620/OFOUdTSD/index.m3u8
整蛊专家,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/1847/b2bc47a1-e46e-4a23-ae26-76e7bbd40b5b/SD/playlist.m3u8
咖喱辣椒,https://jisu-xhzy.com/videos/202209/02/6311e705e3a1ea59d41aa0c8/566722/index.m3u8
咖喱辣椒,https://yszy.wappt.top/api/?key=gCZ%2F69Eir5zbnHzzwN4bMUCW9zDwpcZy3o9KucCAejKjMBCFJusV1QJdchu5xdywcIFtSdLvPYCYbKVSWIZhTLy11QfkfaK%2Fps0GgpT0%2FRE9TK4sIOdTy6U2MazrjfPkxJpei79hvc7kIxAMsAbnkgu8MGe4kkKfG3pP4hiBdLQ%3D.m3u8
咖喱辣椒,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/9767/e8238b7f-0d26-45a4-bb4b-6c7399037a25/SD/playlist.m3u8
咖喱辣椒,https://ukzy.ukubf4.com/20220407/2mftU655/index.m3u8
非洲和尚,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/16481/80364472-9749-4ff7-ad0a-dbffc5232a5b/SD/playlist.m3u8
非洲和尚,https://cache50.cdanan.xyz/jianghu/vipqiyi/6859ee72886fc0f410d8a70d46937f3b.m3u8
最佳女婿,https://jisu-xhzy.com/videos/202206/13/62a6c7235fceb13111e048b6/dge319/index.m3u8
最佳女婿,https://yszy.wappt.top/api/?key=WRsYeTUzC3JUrkbUzSrJvYm7Yf1I70qFEhdQwS49OhmVXoY0HBCkqOXu7wZHt4dLRO2Z3cGw81%2FfZjUdN%2FMLK7qSOyP5SGZRM6mkB9cb%2FzZU4HgUo5kXdkXn0hdgSmSPGT9jU92AI4bULMyJLHCxKxJEKKV1znSdrVBNRKakvUo%3D.m3u8
无敌幸运星,https://yszy.wappt.top/api/?key=Xf7bAsf%2BAz4mzEDE9ZJA2a8RRc9hUDJvDCXUqNuRHgkYlbGIsHPYx1U3C6pWg%2B9VqRteO8E3ZKbKkYv2Nu3FgHTKClMndde2P6gmKp6jCTjiZ4%2BFe3FRDZFyr9tG2IgAz0pDbdYN4wduE99UpbtnQhb7pmqdaZxJiMCB3LO28mA%3D.m3u8
无敌幸运星,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/19407/dceb866e-7d87-4243-93a4-e12e3823371e/SD/playlist.m3u8
千王之王,https://jisu-xhzy.com/videos/202206/13/62a6cabbc2564232bfbd759c/ad2752/index.m3u8
千王之王,https://yszy.wappt.top/api/?key=Mgmclla6iiFupNMDqUvvKMrKmoax2nVbCAhSsj1DWjvKkqbQFzfnIBGyffILmiDxZjcHrqDDuHRX6ePHTzNPqSBxm00enCyrhwGRDM1mxgJYQ7iN9rZPSSep1yuY%2BWuhj0MmmWjCDaVHWM6ZzHEfWoanIWLZyTzl6MeUr9TkkAI%3D.m3u8
千王之王,https://hnzy.bfvvs.com/play/DbDvWnel/index.m3u8
千王之王,https://ukzy.ukubf4.com/20220331/8qlDdjip/index.m3u8
龙在天涯,https://yszy.wappt.top/api/?key=NETSo7xjJIBL4ZwtP%2FgN4rn%2B0LrTXYXF7jRgSS%2BS%2BtckKikbE8fqApgWOGkM3fNqi3NGpfstbSM1bOScw2TizNc1caq5g37i2WVyaZ9YAwe18RKQ%2FxOI3W5EZI0maKFHH64IStHk25BHIDOOtBhabAwNBs7qkgkox7Sj9NDrreQ%3D.m3u8
家有喜事,https://yszy.wappt.top/api/?key=LC64u6eKrB5hK9vZso1JPCJKnll1ybyfMoD9bVNEQVGCmiDdDqycwSyKKzx%2FbuZclc3S53PIcz2rogZj2nesin%2Bwl0COTtZkLzF8aTMuBzK1vBL01VhAoFju8uPnnsurH0tuHoAob%2ByyGeosZlSnC4aKC8cgSe50EHJXpBXkIRM%3D.m3u8
97家有喜事,https://ukzy.ukubf4.com/20220407/Ue4rNnif/index.m3u8
97家有喜事,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/16317/4afd8867-89b8-438b-834a-78d65b2d86c0/SD/playlist.m3u8
大内密探零零发,https://jisu-xhzy.com/videos/202206/12/62a57830f3a35f3684ff8e35/63f1cd/index.m3u8
大内密探零零发,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/10192/144a8934-7c85-432d-a825-35e34fb9f758/SD/playlist.m3u8
喜剧之王【国语】,https://vip.ffzy-play1.com/20221128/25292_30a89f19/2000k/hls/mixed.m3u8
喜剧之王【粤语】,https://vip.ffzy-play1.com/20221128/25293_87ddc4f8/2000k/hls/mixed.m3u8
风雨同路,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/20281/5001d6be-090b-487b-8fb7-e7fbd9f7cb17/SD/playlist.m3u8
风雨同路,https://s2.fsvod1.com/20220330/cNGUfzSe/index.m3u8
风雨同路,https://ukzy.ukubf4.com/20220408/cy7KQ4it/index.m3u8
风雨同路,https://v3.dious.cc/20220402/GquysVv9/index.m3u8
雌雄双辣,https://hnzy.bfvvs.com/play/QeZVR6ep/index.m3u8
审死官,https://aliyun.xr.dddz.me/Cache/d1b5b62890ff895d56b037c21c0d209c.m3u8
审死官,https://v3.dious.cc/20220329/j1ZuOAEs/index.m3u8
审死官,https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8
望夫成龙,https://hnzy.bfvvs.com/play/YaOEOQdx/index.m3u8
望夫成龙,https://hnzy.bfvvs.com/play/QeZw58ap/index.m3u8
望夫成龙,https://ukzy.ukubf4.com/20220407/jEakalqL/index.m3u8
龙在天涯,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/15312/7a8a0224-861f-4561-ad87-4e7d3b47eb71/SD/playlist.m3u8
济公,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/9015/e42ee6d2-eafd-46cb-9b3d-9364fe2cd79a/SD/playlist.m3u8
济公,https://hnzy.bfvvs.com/play/DbDZxyel/index.m3u8
行运一条龙,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/28041/61f521dd-b145-47f4-aeab-c0a249d0e705/SD/playlist.m3u8
霹雳先锋,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/19758/a540c005-6871-4279-b655-faaf1fef4161/SD/playlist.m3u8
霹雳先锋,https://ukzy.ukubf4.com/20220408/RUBcjzKq/index.m3u8
龙的传人,https://cache50.cdanan.xyz/jianghu/vipqiyi/4f2338cd668d2fc172a3c62cde0bfb15.m3u8
龙凤茶楼,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/15528/578ffbb7-52ba-4d5b-8259-a980d2c2b9d8/SD/playlist.m3u8
师兄撞鬼,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/351/89c44330-a837-4c2c-9d02-e3760822a9f9/SD/playlist.m3u8
师兄撞鬼,https://ukzy.ukubf4.com/20220407/VEDHd72z/index.m3u8
师兄撞鬼,https://v3.dious.cc/20220329/VxLeWBv1/index.m3u8

分类直播,#genre#
